"COU","Country","ISIC","Variable","YEA","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"ESP","Spain","INT_CAPITA","Primary waste per capita","2016","2016","KG_HAB","Kilograms per capita","0","Units",,,2458.134,,
"ESP","Spain","INT_CAPITA","Primary waste per capita","2018","2018","KG_HAB","Kilograms per capita","0","Units",,,2577.176,,
"ESP","Spain","INT_GDP","Primary waste per unit of GDP","2010","2010","KG_1000USD","Kilograms per 1 000 US dollars","0","Units",,,80.095,,
"ESP","Spain","INT_GDP","Primary waste per unit of GDP","2012","2012","KG_1000USD","Kilograms per 1 000 US dollars","0","Units",,,70.257,,
"ESP","Spain","INT_GDP","Primary waste per unit of GDP","2014","2014","KG_1000USD","Kilograms per 1 000 US dollars","0","Units",,,62.192,,
"ESP","Spain","INT_GDP","Primary waste per unit of GDP","2016","2016","KG_1000USD","Kilograms per 1 000 US dollars","0","Units",,,68.615,,
"ESP","Spain","INT_GDP","Primary waste per unit of GDP","2018","2018","KG_1000USD","Kilograms per 1 000 US dollars","0","Units",,,68.29,,
"SWE","Sweden","TOTAL_S","Total amounts of waste generated by sector","2004","2004","TONNE","Tonnes","3","Thousands",,,91759.47,,
"SWE","Sweden","TOTAL_S","Total amounts of waste generated by sector","2006","2006","TONNE","Tonnes","3","Thousands",,,94971.3,,
"SWE","Sweden","TOTAL_S","Total amounts of waste generated by sector","2008","2008","TONNE","Tonnes","3","Thousands",,,86168.59,,
"SWE","Sweden","TOTAL_S","Total amounts of waste generated by sector","2010","2010","TONNE","Tonnes","3","Thousands",,,117645.2,,
"SWE","Sweden","TOTAL_S","Total amounts of waste generated by sector","2012","2012","TONNE","Tonnes","3","Thousands",,,156306.5,,
"SWE","Sweden","TOTAL_S","Total amounts of waste generated by sector","2014","2014","TONNE","Tonnes","3","Thousands",,,167026.9,,
"SWE","Sweden","TOTAL_S","Total amounts of waste generated by sector","2016","2016","TONNE","Tonnes","3","Thousands",,,141625.7,,
"SWE","Sweden","TOTAL_S","Total amounts of waste generated by sector","2018","2018","TONNE","Tonnes","3","Thousands",,,138667.6,,
"SWE","Sweden","RES","Sorting residues, secondary waste","2010","2010","TONNE","Tonnes","3","Thousands",,,2477.535,,
"SWE","Sweden","RES","Sorting residues, secondary waste","2012","2012","TONNE","Tonnes","3","Thousands",,,3248.811,,
"SWE","Sweden","RES","Sorting residues, secondary waste","2014","2014","TONNE","Tonnes","3","Thousands",,,3913.885,,
"SWE","Sweden","RES","Sorting residues, secondary waste","2016","2016","TONNE","Tonnes","3","Thousands",,,5094.956,,
"SWE","Sweden","RES","Sorting residues, secondary waste","2018","2018","TONNE","Tonnes","3","Thousands",,,5163.138,,
"SWE","Sweden","TOTAL","Total amounts of primary waste generated","2010","2010","TONNE","Tonnes","3","Thousands",,,115167.6,,
"SWE","Sweden","TOTAL","Total amounts of primary waste generated","2012","2012","TONNE","Tonnes","3","Thousands",,,153057.7,,
"SWE","Sweden","TOTAL","Total amounts of primary waste generated","2014","2014","TONNE","Tonnes","3","Thousands",,,163113,,
"SWE","Sweden","TOTAL","Total amounts of primary waste generated","2016","2016","TONNE","Tonnes","3","Thousands",,,136530.8,,
"SWE","Sweden","TOTAL","Total amounts of primary waste generated","2018","2018","TONNE","Tonnes","3","Thousands",,,133504.5,,
"SWE","Sweden","INT_CAPITA","Primary waste per capita","2010","2010","KG_HAB","Kilograms per capita","0","Units",,,12264.92,,
"SWE","Sweden","INT_CAPITA","Primary waste per capita","2012","2012","KG_HAB","Kilograms per capita","0","Units",,,16038.74,,
"SWE","Sweden","INT_CAPITA","Primary waste per capita","2014","2014","KG_HAB","Kilograms per capita","0","Units",,,16829.653,,
"SWE","Sweden","INT_CAPITA","Primary waste per capita","2016","2016","KG_HAB","Kilograms per capita","0","Units",,,13880.724,,
"SWE","Sweden","INT_CAPITA","Primary waste per capita","2018","2018","KG_HAB","Kilograms per capita","0","Units",,,13387.936,,
"SWE","Sweden","INT_GDP","Primary waste per unit of GDP","2010","2010","KG_1000USD","Kilograms per 1 000 US dollars","0","Units",,,266.443,,
"SWE","Sweden","INT_GDP","Primary waste per unit of GDP","2012","2012","KG_1000USD","Kilograms per 1 000 US dollars","0","Units",,,345.168,,
"SWE","Sweden","INT_GDP","Primary waste per unit of GDP","2014","2014","KG_1000USD","Kilograms per 1 000 US dollars","0","Units",,,354.115,,
"SWE","Sweden","INT_GDP","Primary waste per unit of GDP","2016","2016","KG_1000USD","Kilograms per 1 000 US dollars","0","Units",,,277.916,,
"SWE","Sweden","INT_GDP","Primary waste per unit of GDP","2018","2018","KG_1000USD","Kilograms per 1 000 US dollars","0","Units",,,259.885,,
"CHE","Switzerland","TOTAL","Total amounts of primary waste generated","2010","2010","TONNE","Tonnes","3","Thousands",,,19189,,
"CHE","Switzerland","TOTAL","Total amounts of primary waste generated","2019","2019","TONNE","Tonnes","3","Thousands",,,32864,"E","Estimated value"
"CHE","Switzerland","INT_CAPITA","Primary waste per capita","2010","2010","KG_HAB","Kilograms per capita","0","Units",,,2457.293,,
"CHE","Switzerland","INT_CAPITA","Primary waste per capita","2019","2019","KG_HAB","Kilograms per capita","0","Units",,,3825.399,"E","Estimated value"
"CHE","Switzerland","INT_GDP","Primary waste per unit of GDP","2010","2010","KG_1000USD","Kilograms per 1 000 US dollars","0","Units",,,38.379,,
"CHE","Switzerland","INT_GDP","Primary waste per unit of GDP","2019","2019","KG_1000USD","Kilograms per 1 000 US dollars","0","Units",,,55.665,"E","Estimated value"
"TUR","Turkey","TOTAL_S","Total amounts of waste generated by sector","2004","2004","TONNE","Tonnes","3","Thousands",,,58820.31,,
"TUR","Turkey","TOTAL_S","Total amounts of waste generated by sector","2006","2006","TONNE","Tonnes","3","Thousands",,,46091.63,,
"TUR","Turkey","TOTAL_S","Total amounts of waste generated by sector","2008","2008","TONNE","Tonnes","3","Thousands",,,64764.5,,
"TUR","Turkey","TOTAL_S","Total amounts of waste generated by sector","2010","2010","TONNE","Tonnes","3","Thousands",,,63540.63,,
"TUR","Turkey","TOTAL_S","Total amounts of waste generated by sector","2012","2012","TONNE","Tonnes","3","Thousands",,,67383.77,,
"TUR","Turkey","TOTAL_S","Total amounts of waste generated by sector","2014","2014","TONNE","Tonnes","3","Thousands",,,73075.12,,
"TUR","Turkey","TOTAL_S","Total amounts of waste generated by sector","2016","2016","TONNE","Tonnes","3","Thousands",,,75534.65,,
"TUR","Turkey","TOTAL_S","Total amounts of waste generated by sector","2018","2018","TONNE","Tonnes","3","Thousands",,,97294.07,,
"GBR","United Kingdom","TOTAL_S","Total amounts of waste generated by sector","2004","2004","TONNE","Tonnes","3","Thousands",,,298798.8,,
"GBR","United Kingdom","TOTAL_S","Total amounts of waste generated by sector","2006","2006","TONNE","Tonnes","3","Thousands",,,291147.4,,
"GBR","United Kingdom","TOTAL_S","Total amounts of waste generated by sector","2008","2008","TONNE","Tonnes","3","Thousands",,,282222.1,,
"GBR","United Kingdom","TOTAL_S","Total amounts of waste generated by sector","2010","2010","TONNE","Tonnes","3","Thousands",,,241820,,
"GBR","United Kingdom","TOTAL_S","Total amounts of waste generated by sector","2012","2012","TONNE","Tonnes","3","Thousands",,,241690.4,,
"GBR","United Kingdom","TOTAL_S","Total amounts of waste generated by sector","2014","2014","TONNE","Tonnes","3","Thousands",,,263319.5,,
"GBR","United Kingdom","TOTAL_S","Total amounts of waste generated by sector","2016","2016","TONNE","Tonnes","3","Thousands",,,277255,,
"GBR","United Kingdom","TOTAL_S","Total amounts of waste generated by sector","2018","2018","TONNE","Tonnes","3","Thousands",,,282209.8,,
"GBR","United Kingdom","RES","Sorting residues, secondary waste","2010","2010","TONNE","Tonnes","3","Thousands",,,6228.955,,
"GBR","United Kingdom","RES","Sorting residues, secondary waste","2012","2012","TONNE","Tonnes","3","Thousands",,,8971.132,,
"GBR","United Kingdom","RES","Sorting residues, secondary waste","2014","2014","TONNE","Tonnes","3","Thousands",,,12389.82,,
"GBR","United Kingdom","RES","Sorting residues, secondary waste","2016","2016","TONNE","Tonnes","3","Thousands",,,15710.22,,
"GBR","United Kingdom","RES","Sorting residues, secondary waste","2018","2018","TONNE","Tonnes","3","Thousands",,,16992.78,,
"GBR","United Kingdom","TOTAL","Total amounts of primary waste generated","2010","2010","TONNE","Tonnes","3","Thousands",,,235591.1,,
"GBR","United Kingdom","TOTAL","Total amounts of primary waste generated","2012","2012","TONNE","Tonnes","3","Thousands",,,232719.3,,
"GBR","United Kingdom","TOTAL","Total amounts of primary waste generated","2014","2014","TONNE","Tonnes","3","Thousands",,,250929.7,,
"GBR","United Kingdom","TOTAL","Total amounts of primary waste generated","2016","2016","TONNE","Tonnes","3","Thousands",,,261544.8,,
"GBR","United Kingdom","TOTAL","Total amounts of primary waste generated","2018","2018","TONNE","Tonnes","3","Thousands",,,265217,,
"GBR","United Kingdom","INT_CAPITA","Primary waste per capita","2010","2010","KG_HAB","Kilograms per capita","0","Units",,,3712.435,,
"GBR","United Kingdom","INT_CAPITA","Primary waste per capita","2012","2012","KG_HAB","Kilograms per capita","0","Units",,,3606.653,,
"GBR","United Kingdom","INT_CAPITA","Primary waste per capita","2014","2014","KG_HAB","Kilograms per capita","0","Units",,,3835.497,,
"GBR","United Kingdom","INT_CAPITA","Primary waste per capita","2016","2016","KG_HAB","Kilograms per capita","0","Units",,,3944.988,,
"GBR","United Kingdom","INT_CAPITA","Primary waste per capita","2018","2018","KG_HAB","Kilograms per capita","0","Units",,,3950.091,,
"GBR","United Kingdom","INT_GDP","Primary waste per unit of GDP","2010","2010","KG_1000USD","Kilograms per 1 000 US dollars","0","Units",,,93.916,,
"GBR","United Kingdom","INT_GDP","Primary waste per unit of GDP","2012","2012","KG_1000USD","Kilograms per 1 000 US dollars","0","Units",,,90.311,,
"GBR","United Kingdom","INT_GDP","Primary waste per unit of GDP","2014","2014","KG_1000USD","Kilograms per 1 000 US dollars","0","Units",,,92.643,,
"GBR","United Kingdom","INT_GDP","Primary waste per unit of GDP","2016","2016","KG_1000USD","Kilograms per 1 000 US dollars","0","Units",,,92.735,,
"GBR","United Kingdom","INT_GDP","Primary waste per unit of GDP","2018","2018","KG_1000USD","Kilograms per 1 000 US dollars","0","Units",,,91.285,,
"CHL","Chile","TOTAL","Total amounts of primary waste generated","2000","2000","TONNE","Tonnes","3","Thousands",,,10507.018,,
"CHL","Chile","TOTAL","Total amounts of primary waste generated","2001","2001","TONNE","Tonnes","3","Thousands",,,10544.467,,
"CHL","Chile","TOTAL","Total amounts of primary waste generated","2002","2002","TONNE","Tonnes","3","Thousands",,,10495.17,,
"CHL","Chile","TOTAL","Total amounts of primary waste generated","2003","2003","TONNE","Tonnes","3","Thousands",,,11267.443,,
"CHL","Chile","TOTAL","Total amounts of primary waste generated","2004","2004","TONNE","Tonnes","3","Thousands",,,12100.579,,
"CHL","Chile","TOTAL","Total amounts of primary waste generated","2005","2005","TONNE","Tonnes","3","Thousands",,,12167.054,,
"CHL","Chile","TOTAL","Total amounts of primary waste generated","2006","2006","TONNE","Tonnes","3","Thousands",,,12918.012,,
"CHL","Chile","TOTAL","Total amounts of primary waste generated","2007","2007","TONNE","Tonnes","3","Thousands",,,13656.807,,
"CHL","Chile","TOTAL","Total amounts of primary waste generated","2008","2008","TONNE","Tonnes","3","Thousands",,,13407.376,,
"CHL","Chile","TOTAL","Total amounts of primary waste generated","2009","2009","TONNE","Tonnes","3","Thousands",,,13410.449,,
"CHL","Chile","TOTAL","Total amounts of primary waste generated","2014","2014","TONNE","Tonnes","3","Thousands",,,35191.561,,
"CHL","Chile","INT_CAPITA","Primary waste per capita","2000","2000","KG_HAB","Kilograms per capita","0","Units",,,684.853,,
"CHL","Chile","INT_CAPITA","Primary waste per capita","2001","2001","KG_HAB","Kilograms per capita","0","Units",,,679.587,,
"CHL","Chile","INT_CAPITA","Primary waste per capita","2002","2002","KG_HAB","Kilograms per capita","0","Units",,,669.164,,
"CHL","Chile","INT_CAPITA","Primary waste per capita","2003","2003","KG_HAB","Kilograms per capita","0","Units",,,710.88,,
"CHL","Chile","INT_CAPITA","Primary waste per capita","2004","2004","KG_HAB","Kilograms per capita","0","Units",,,755.578,,
"CHL","Chile","INT_CAPITA","Primary waste per capita","2005","2005","KG_HAB","Kilograms per capita","0","Units",,,751.842,,
"CHL","Chile","INT_CAPITA","Primary waste per capita","2006","2006","KG_HAB","Kilograms per capita","0","Units",,,789.851,,
"CHL","Chile","INT_CAPITA","Primary waste per capita","2007","2007","KG_HAB","Kilograms per capita","0","Units",,,826.183,,
"CHL","Chile","INT_CAPITA","Primary waste per capita","2008","2008","KG_HAB","Kilograms per capita","0","Units",,,802.452,,
"CHL","Chile","INT_CAPITA","Primary waste per capita","2009","2009","KG_HAB","Kilograms per capita","0","Units",,,794.176,,
"CHL","Chile","INT_CAPITA","Primary waste per capita","2014","2014","KG_HAB","Kilograms per capita","0","Units",,,1981.618,,
"CHL","Chile","INT_GDP","Primary waste per unit of GDP","2000","2000","KG_1000USD","Kilograms per 1 000 US dollars","0","Units",,,47.176,,
"CHL","Chile","INT_GDP","Primary waste per unit of GDP","2001","2001","KG_1000USD","Kilograms per 1 000 US dollars","0","Units",,,45.83,,
"CHL","Chile","INT_GDP","Primary waste per unit of GDP","2002","2002","KG_1000USD","Kilograms per 1 000 US dollars","0","Units",,,44.241,,
"CHL","Chile","INT_GDP","Primary waste per unit of GDP","2003","2003","KG_1000USD","Kilograms per 1 000 US dollars","0","Units",,,45.63,,
"CHL","Chile","INT_GDP","Primary waste per unit of GDP","2004","2004","KG_1000USD","Kilograms per 1 000 US dollars","0","Units",,,45.709,,
"CHL","Chile","INT_GDP","Primary waste per unit of GDP","2005","2005","KG_1000USD","Kilograms per 1 000 US dollars","0","Units",,,43.464,,
"CHL","Chile","INT_GDP","Primary waste per unit of GDP","2006","2006","KG_1000USD","Kilograms per 1 000 US dollars","0","Units",,,43.404,,
"CHL","Chile","INT_GDP","Primary waste per unit of GDP","2007","2007","KG_1000USD","Kilograms per 1 000 US dollars","0","Units",,,43.741,,
"CHL","Chile","INT_GDP","Primary waste per unit of GDP","2008","2008","KG_1000USD","Kilograms per 1 000 US dollars","0","Units",,,41.478,,
"CHL","Chile","INT_GDP","Primary waste per unit of GDP","2009","2009","KG_1000USD","Kilograms per 1 000 US dollars","0","Units",,,42.147,,
"CHL","Chile","INT_GDP","Primary waste per unit of GDP","2014","2014","KG_1000USD","Kilograms per 1 000 US dollars","0","Units",,,88.308,,
"EST","Estonia","TOTAL_S","Total amounts of waste generated by sector","2004","2004","TONNE","Tonnes","3","Thousands",,,20860.68,,
"EST","Estonia","TOTAL_S","Total amounts of waste generated by sector","2006","2006","TONNE","Tonnes","3","Thousands",,,18932.9,,
"EST","Estonia","TOTAL_S","Total amounts of waste generated by sector","2008","2008","TONNE","Tonnes","3","Thousands",,,19583.86,,
"EST","Estonia","TOTAL_S","Total amounts of waste generated by sector","2010","2010","TONNE","Tonnes","3","Thousands",,,19000.2,,
"EST","Estonia","TOTAL_S","Total amounts of waste generated by sector","2012","2012","TONNE","Tonnes","3","Thousands",,,21992.34,,
"EST","Estonia","TOTAL_S","Total amounts of waste generated by sector","2014","2014","TONNE","Tonnes","3","Thousands",,,21804.04,,
"EST","Estonia","TOTAL_S","Total amounts of waste generated by sector","2016","2016","TONNE","Tonnes","3","Thousands",,,24277.88,,
"EST","Estonia","TOTAL_S","Total amounts of waste generated by sector","2018","2018","TONNE","Tonnes","3","Thousands",,,23185.58,,
"EST","Estonia","RES","Sorting residues, secondary waste","2010","2010","TONNE","Tonnes","3","Thousands",,,62.579,,
"EST","Estonia","RES","Sorting residues, secondary waste","2012","2012","TONNE","Tonnes","3","Thousands",,,183.311,,
"EST","Estonia","RES","Sorting residues, secondary waste","2014","2014","TONNE","Tonnes","3","Thousands",,,260.625,,
"EST","Estonia","RES","Sorting residues, secondary waste","2016","2016","TONNE","Tonnes","3","Thousands",,,332.464,,
"EST","Estonia","RES","Sorting residues, secondary waste","2018","2018","TONNE","Tonnes","3","Thousands",,,325.411,,
"EST","Estonia","TOTAL","Total amounts of primary waste generated","2010","2010","TONNE","Tonnes","3","Thousands",,,18937.62,,
"EST","Estonia","TOTAL","Total amounts of primary waste generated","2012","2012","TONNE","Tonnes","3","Thousands",,,21809.03,,
"EST","Estonia","TOTAL","Total amounts of primary waste generated","2014","2014","TONNE","Tonnes","3","Thousands",,,21543.42,,
"EST","Estonia","TOTAL","Total amounts of primary waste generated","2016","2016","TONNE","Tonnes","3","Thousands",,,23945.41,,
"EST","Estonia","TOTAL","Total amounts of primary waste generated","2018","2018","TONNE","Tonnes","3","Thousands",,,22860.17,,
